id;tog;tid;BTR;km;spor;watt [kW]
47202;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:52;85;17,543;Nordgaaende;442
47203;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:51;85;17,561;Nordgaaende;440
47204;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:51;85;17,561;Nordgaaende;440
47205;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:51;85;17,561;Nordgaaende;440
47206;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:51;85;17,561;Nordgaaende;440
47207;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:51;85;17,561;Nordgaaende;440
47208;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:51;85;17,561;Nordgaaende;440
47209;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:50;85;17,579;Nordgaaende;440
47210;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:50;85;17,579;Nordgaaende;440
47211;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:50;85;17,579;Nordgaaende;440
47212;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:50;85;17,579;Nordgaaende;440
47213;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:50;85;17,579;Nordgaaende;440
47214;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:50;85;17,579;Nordgaaende;440
47215;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:49;85;17,598;Nordgaaende;440
47216;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:49;85;17,598;Nordgaaende;440
47217;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:49;85;17,598;Nordgaaende;440
47218;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:49;85;17,598;Nordgaaende;440
47219;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:49;85;17,598;Nordgaaende;440
47220;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:49;85;17,598;Nordgaaende;440
47221;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:48;85;17,617;Nordgaaende;440
47222;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:48;85;17,617;Nordgaaende;440
47223;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:48;85;17,617;Nordgaaende;440
47224;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:48;85;17,617;Nordgaaende;440
47225;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:48;85;17,617;Nordgaaende;440
47226;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:48;85;17,617;Nordgaaende;440
47227;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:47;85;17,636;Nordgaaende;440
47228;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:47;85;17,636;Nordgaaende;440
47229;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:47;85;17,636;Nordgaaende;440
47230;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:47;85;17,636;Nordgaaende;440
47231;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:47;85;17,636;Nordgaaende;440
47232;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:47;85;17,636;Nordgaaende;440
47233;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:46;85;17,655;Nordgaaende;442
47234;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:46;85;17,655;Nordgaaende;442
47235;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:46;85;17,655;Nordgaaende;442
47236;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:46;85;17,655;Nordgaaende;442
47237;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:46;85;17,655;Nordgaaende;442
47238;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:46;85;17,655;Nordgaaende;442
47239;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:45;85;17,674;Nordgaaende;439
47240;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:45;85;17,674;Nordgaaende;439
47241;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:45;85;17,674;Nordgaaende;439
47242;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:45;85;17,674;Nordgaaende;439
47243;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:45;85;17,674;Nordgaaende;439
47244;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:45;85;17,674;Nordgaaende;439
47245;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:44;85;17,693;Nordgaaende;440
47246;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:44;85;17,693;Nordgaaende;440
47247;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:44;85;17,693;Nordgaaende;440
47248;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:44;85;17,693;Nordgaaende;440
47249;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:44;85;17,693;Nordgaaende;440
47250;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:44;85;17,693;Nordgaaende;440
47251;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:43;85;17,712;Nordgaaende;440
47252;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:43;85;17,712;Nordgaaende;440
47253;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:43;85;17,712;Nordgaaende;440
47254;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:43;85;17,712;Nordgaaende;440
47255;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:43;85;17,712;Nordgaaende;440
47256;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:43;85;17,712;Nordgaaende;440
47257;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:42;85;17,731;Nordgaaende;463
47258;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:42;85;17,731;Nordgaaende;463
47259;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:42;85;17,731;Nordgaaende;463
47260;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:42;85;17,731;Nordgaaende;463
47261;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:42;85;17,731;Nordgaaende;463
47262;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:42;85;17,731;Nordgaaende;463
47263;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:41;85;17,75;Nordgaaende;461
47264;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:41;85;17,75;Nordgaaende;461
47265;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:41;85;17,75;Nordgaaende;461
47266;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:41;85;17,75;Nordgaaende;461
47267;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:41;85;17,75;Nordgaaende;461
47268;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:41;85;17,75;Nordgaaende;461
47269;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:40;85;17,769;Nordgaaende;463
47270;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:40;85;17,769;Nordgaaende;463
47271;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:40;85;17,769;Nordgaaende;463
47272;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:40;85;17,769;Nordgaaende;463
47273;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:40;85;17,769;Nordgaaende;463
47274;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:40;85;17,769;Nordgaaende;463
47275;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:39;85;17,788;Nordgaaende;462
47276;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:39;85;17,788;Nordgaaende;462
47277;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:39;85;17,788;Nordgaaende;462
47278;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:39;85;17,788;Nordgaaende;462
47279;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:39;85;17,788;Nordgaaende;462
47280;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:39;85;17,788;Nordgaaende;462
47281;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:38;85;17,807;Nordgaaende;457
47282;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:38;85;17,807;Nordgaaende;457
47283;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:38;85;17,807;Nordgaaende;457
47284;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:38;85;17,807;Nordgaaende;457
47285;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:38;85;17,807;Nordgaaende;457
47286;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:38;85;17,807;Nordgaaende;457
47287;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:37;85;17,826;Nordgaaende;460
47288;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:37;85;17,826;Nordgaaende;460
47289;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:37;85;17,826;Nordgaaende;460
47290;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:37;85;17,826;Nordgaaende;460
47291;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:37;85;17,826;Nordgaaende;460
47292;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:37;85;17,826;Nordgaaende;460
47293;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:36;85;17,845;Nordgaaende;461
47294;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:36;85;17,845;Nordgaaende;461
47295;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:36;85;17,845;Nordgaaende;461
47296;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:36;85;17,845;Nordgaaende;461
47297;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:36;85;17,845;Nordgaaende;461
47298;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:36;85;17,845;Nordgaaende;461
47299;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:35;85;17,864;Nordgaaende;463
47300;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:35;85;17,864;Nordgaaende;463
47301;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:35;85;17,864;Nordgaaende;463
47302;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:35;85;17,864;Nordgaaende;463
47303;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:35;85;17,864;Nordgaaende;463
47304;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:35;85;17,864;Nordgaaende;463
47305;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:34;85;17,883;Nordgaaende;463
47306;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:34;85;17,883;Nordgaaende;463
47307;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:34;85;17,883;Nordgaaende;463
47308;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:34;85;17,883;Nordgaaende;463
47309;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:34;85;17,883;Nordgaaende;463
47310;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:34;85;17,883;Nordgaaende;463
47311;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:33;85;17,901;Nordgaaende;449
47312;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:33;85;17,901;Nordgaaende;449
47313;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:33;85;17,901;Nordgaaende;449
47314;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:33;85;17,901;Nordgaaende;449
47315;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:33;85;17,901;Nordgaaende;449
47316;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:33;85;17,901;Nordgaaende;449
47317;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:32;85;17,919;Nordgaaende;225
47318;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:32;85;17,919;Nordgaaende;225
47319;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:32;85;17,919;Nordgaaende;225
47320;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:32;85;17,919;Nordgaaende;225
47321;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:32;85;17,919;Nordgaaende;225
47322;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:32;85;17,919;Nordgaaende;225
47323;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:31;85;17,937;Nordgaaende;52
47324;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:31;85;17,937;Nordgaaende;52
47325;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:31;85;17,937;Nordgaaende;52
47326;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:31;85;17,937;Nordgaaende;52
47327;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:31;85;17,937;Nordgaaende;52
47328;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:31;85;17,937;Nordgaaende;52
47329;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:30;85;17,955;Nordgaaende;52
47330;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:30;85;17,955;Nordgaaende;52
47331;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:30;85;17,955;Nordgaaende;52
47332;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:30;85;17,955;Nordgaaende;52
47333;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:30;85;17,955;Nordgaaende;52
47334;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:30;85;17,955;Nordgaaende;52
47335;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:29;85;17,973;Nordgaaende;50
47336;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:29;85;17,973;Nordgaaende;50
47337;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:29;85;17,973;Nordgaaende;50
47338;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:29;85;17,973;Nordgaaende;50
47339;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:29;85;17,973;Nordgaaende;50
47340;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:29;85;17,973;Nordgaaende;50
47341;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:28;85;17,991;Nordgaaende;72
47342;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:28;85;17,991;Nordgaaende;72
47343;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:28;85;17,991;Nordgaaende;72
47344;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:28;85;17,991;Nordgaaende;72
47345;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:28;85;17,991;Nordgaaende;72
47346;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:28;85;17,991;Nordgaaende;72
47347;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:27;85;18,009;Nordgaaende;70
47348;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:27;85;18,009;Nordgaaende;70
47349;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:27;85;18,009;Nordgaaende;70
47350;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:27;85;18,009;Nordgaaende;70
47351;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:27;85;18,009;Nordgaaende;70
47352;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:27;85;18,009;Nordgaaende;70
47353;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:26;85;18,027;Nordgaaende;72
47354;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:26;85;18,027;Nordgaaende;72
47355;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:26;85;18,027;Nordgaaende;72
47356;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:26;85;18,027;Nordgaaende;72
47357;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:26;85;18,027;Nordgaaende;72
47358;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:26;85;18,027;Nordgaaende;72
47359;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:25;85;18,046;Nordgaaende;68
47360;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:25;85;18,046;Nordgaaende;68
47361;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:25;85;18,046;Nordgaaende;68
47362;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:25;85;18,046;Nordgaaende;68
47363;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:25;85;18,046;Nordgaaende;68
47364;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:25;85;18,046;Nordgaaende;68
47365;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:24;85;18,065;Nordgaaende;70
47366;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:24;85;18,065;Nordgaaende;70
47367;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:24;85;18,065;Nordgaaende;70
47368;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:24;85;18,065;Nordgaaende;70
47369;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:24;85;18,065;Nordgaaende;70
47370;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:24;85;18,065;Nordgaaende;70
47371;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:23;85;18,084;Nordgaaende;72
47372;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:23;85;18,084;Nordgaaende;72
47373;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:23;85;18,084;Nordgaaende;72
47374;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:23;85;18,084;Nordgaaende;72
47375;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:23;85;18,084;Nordgaaende;72
47376;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:23;85;18,084;Nordgaaende;72
47377;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:22;85;18,103;Nordgaaende;95
47378;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:22;85;18,103;Nordgaaende;95
47379;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:22;85;18,103;Nordgaaende;95
47380;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:22;85;18,103;Nordgaaende;95
47381;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:22;85;18,103;Nordgaaende;95
47382;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:22;85;18,103;Nordgaaende;95
47383;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:21;85;18,122;Nordgaaende;94
47384;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:21;85;18,122;Nordgaaende;94
47385;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:21;85;18,122;Nordgaaende;94
47386;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:21;85;18,122;Nordgaaende;94
47387;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:21;85;18,122;Nordgaaende;94
47388;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:21;85;18,122;Nordgaaende;94
47389;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:20;85;18,141;Nordgaaende;96
47390;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:20;85;18,141;Nordgaaende;96
47391;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:20;85;18,141;Nordgaaende;96
47392;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:20;85;18,141;Nordgaaende;96
47393;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:20;85;18,141;Nordgaaende;96
47394;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:20;85;18,141;Nordgaaende;96
47395;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:19;85;18,16;Nordgaaende;95
47396;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:19;85;18,16;Nordgaaende;95
47397;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:19;85;18,16;Nordgaaende;95
47398;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:19;85;18,16;Nordgaaende;95
47399;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:19;85;18,16;Nordgaaende;95
47400;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:19;85;18,16;Nordgaaende;95
47401;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:18;85;18,179;Nordgaaende;99
47402;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:18;85;18,179;Nordgaaende;99
47403;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:18;85;18,179;Nordgaaende;99
47404;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:18;85;18,179;Nordgaaende;99
47405;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:18;85;18,179;Nordgaaende;99
47406;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:18;85;18,179;Nordgaaende;99
47407;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:17;85;18,198;Nordgaaende;97
47408;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:17;85;18,198;Nordgaaende;97
47409;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:17;85;18,198;Nordgaaende;97
47410;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:17;85;18,198;Nordgaaende;97
47411;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:17;85;18,198;Nordgaaende;97
47412;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:17;85;18,198;Nordgaaende;97
47413;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:16;85;18,217;Nordgaaende;97
47414;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:16;85;18,217;Nordgaaende;97
47415;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:16;85;18,217;Nordgaaende;97
47416;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:16;85;18,217;Nordgaaende;97
47417;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:16;85;18,217;Nordgaaende;97
47418;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:16;85;18,217;Nordgaaende;97
47419;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:15;85;18,236;Nordgaaende;97
47420;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:15;85;18,236;Nordgaaende;97
47421;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:15;85;18,236;Nordgaaende;97
47422;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:15;85;18,236;Nordgaaende;97
47423;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:15;85;18,236;Nordgaaende;97
47424;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:15;85;18,236;Nordgaaende;97
47425;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:14;85;18,255;Nordgaaende;97
47426;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:14;85;18,255;Nordgaaende;97
47427;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:14;85;18,255;Nordgaaende;97
47428;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:14;85;18,255;Nordgaaende;97
47429;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:14;85;18,255;Nordgaaende;97
47430;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:14;85;18,255;Nordgaaende;97
47431;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:13;85;18,274;Nordgaaende;96
47432;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:13;85;18,274;Nordgaaende;96
47433;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:13;85;18,274;Nordgaaende;96
47434;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:13;85;18,274;Nordgaaende;96
47435;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:13;85;18,274;Nordgaaende;96
47436;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:13;85;18,274;Nordgaaende;96
47437;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:12;85;18,293;Nordgaaende;106
47438;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:12;85;18,293;Nordgaaende;106
47439;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:12;85;18,293;Nordgaaende;106
47440;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:12;85;18,293;Nordgaaende;106
47441;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:12;85;18,293;Nordgaaende;106
47442;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:12;85;18,293;Nordgaaende;106
47443;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:11;85;18,312;Nordgaaende;135
47444;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:11;85;18,312;Nordgaaende;135
47445;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:11;85;18,312;Nordgaaende;135
47446;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:11;85;18,312;Nordgaaende;135
47447;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:11;85;18,312;Nordgaaende;135
47448;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:11;85;18,312;Nordgaaende;135
47449;1Tognummer 612135, Hundige-Hilleroed, SA-8204;11:18:10;85;18,331;Nordgaaende;73
47450;+10Tognummer 612135, Hundige-Hilleroed, SA-8204;11:28:10;85;18,331;Nordgaaende;73
47451;+20Tognummer 612135, Hundige-Hilleroed, SA-8204;11:38:10;85;18,331;Nordgaaende;73
47452;+30Tognummer 612135, Hundige-Hilleroed, SA-8204;11:48:10;85;18,331;Nordgaaende;73
47453;+40Tognummer 612135, Hundige-Hilleroed, SA-8204;11:58:10;85;18,331;Nordgaaende;73
47454;+50Tognummer 612135, Hundige-Hilleroed, SA-8204;12:08:10;85;18,331;Nordgaaende;73
